ComplaintID,CustomerID,DateOpened,DateClosed,Channel,Product,IssueCategory,Severity,Status,Resolution,SLA_Target_Hours,FRT_Minutes,HandleTime_Minutes,CustomerSegment,Region
CX260101709,C41034,2026-01-04 12:50:00,2026-01-05 12:50:00,Facebook,Agent Banking,Reversal delay,High,Closed,Resolved,36,11,23,Corporate,Nairobi
CX260105934,C46697,2026-01-04 12:50:00,2026-01-04 21:50:00,WhatsApp,Agent Banking,Service unavailable,High,Closed,Resolved,36,14,19,Corporate,Eastern
CX260107702,C98431,2026-01-04 12:55:00,2026-01-05 09:55:00,Facebook,Mobile Banking,App crash,Medium,Closed,Resolved,24,9,15,Corporate,Western
CX260102691,C18878,2026-01-04 13:20:00,2026-01-05 06:20:00,X,Cards,Declined transaction,Low,Closed,Resolved,48,11,18,Retail,Central
CX260106611,C62321,2026-01-04 13:22:00,2026-01-07 00:22:00,Email,ATM,Reversal delay,Low,Closed,Partially Resolved,72,54,14,Retail,Nyanza
CX260111711,C39155,2026-01-04 14:02:00,2026-01-04 19:02:00,Email,Mobile Banking,Bill payment failed,High,Open,Unresolved,12,152,25,SME,Rift Valley
CX260104703,C94992,2026-01-04 14:03:00,2026-01-05 11:03:00,WhatsApp,Cards,Fraud alert,Low,Closed,Resolved,48,26,33,Retail,Nairobi
CX260110881,C85067,2026-01-04 14:14:00,2026-01-05 02:14:00,WhatsApp,Agent Banking,Service unavailable,Medium,Closed,Resolved,48,3,24,SME,Coast
CX260108342,C35746,2026-01-04 15:05:00,2026-01-05 02:05:00,App,Agent Banking,Service unavailable,Low,Closed,Partially Resolved,72,2,24,Corporate,Western
CX260102279,C47856,2026-01-04 15:11:00,2026-01-07 13:11:00,Facebook,Agent Banking,Wrong posting,High,Closed,Partially Resolved,36,27,24,SME,North Eastern
CX260104710,C92771,2026-01-04 15:27:00,2026-01-06 10:27:00,Live Chat,ATM,Cash not dispensed,Low,Closed,Resolved,72,6,26,Corporate,Nairobi
CX260108574,C97018,2026-01-04 15:31:00,2026-01-04 19:31:00,Facebook,Internet Banking,Session timeout,Medium,Closed,Resolved,24,9,21,Corporate,Nairobi
CX260106854,C46661,2026-01-04 15:38:00,2026-01-06 00:38:00,Branch,Mobile Banking,Transfer failed,Low,Closed,Unresolved,48,30,18,Corporate,Western
CX260101191,C52966,2026-01-04 15:50:00,2026-01-05 03:50:00,App,Accounts,Statement request,Low,Closed,Resolved,72,2,20,Corporate,Central
CX260101605,C16601,2026-01-04 16:05:00,2026-01-04 23:05:00,WhatsApp,Mobile Banking,Login failure,Medium,Closed,Resolved,24,12,26,SME,Coast
CX260110962,C85087,2026-01-04 16:24:00,2026-01-04 21:24:00,Email,Accounts,Statement request,Low,Closed,Resolved,72,59,19,SME,North Eastern
CX260110902,C59706,2026-01-04 16:29:00,2026-01-06 16:29:00,App,Accounts,Balance discrepancy,Low,Closed,Resolved,72,2,18,Retail,North Eastern
CX260110339,C76045,2026-01-04 16:31:00,,X,ATM,Reversal delay,Low,Open,Unresolved,72,7,34,Retail,Western
CX260109307,C73624,2026-01-04 16:36:00,2026-01-06 18:36:00,Facebook,Agent Banking,Wrong posting,Medium,Closed,Resolved,48,21,21,SME,Rift Valley
CX260100638,C62146,2026-01-04 16:50:00,2026-01-04 18:50:00,Live Chat,Cards,PIN reset,Low,Closed,Resolved,48,4,29,Retail,Nairobi
CX260108129,C34468,2026-01-04 16:53:00,2026-01-05 13:53:00,WhatsApp,Payments,P2P failed,Low,Closed,Resolved,72,12,14,SME,Central
CX260100555,C14550,2026-01-04 16:53:00,2026-01-07 01:53:00,Email,Payments,Duplicate debit,Low,Closed,Resolved,72,39,20,SME,Nyanza
CX260102625,C16049,2026-01-04 16:55:00,2026-01-07 00:55:00,X,Payments,Settlement delay,Low,Closed,Resolved,72,14,16,Retail,Eastern
CX260102015,C90802,2026-01-04 16:57:00,,Email,Payments,Duplicate debit,Low,Open,Partially Resolved,72,48,34,SME,Central
CX260104159,C31578,2026-01-04 17:09:00,,Facebook,Cards,Chargeback dispute,Medium,Escalated,Unresolved,24,4,40,Retail,Central
CX260105200,C81238,2026-01-04 17:24:00,,Facebook,Loans,Interest dispute,Low,Open,Unresolved,96,20,14,Retail,Coast
CX260101199,C33034,2026-01-04 17:32:00,2026-01-05 23:32:00,Email,ATM,Card retained,Low,Closed,Resolved,72,16,26,Retail,Coast
CX260102389,C51723,2026-01-04 17:34:00,,Email,Mobile Banking,App crash,Low,Open,Unresolved,48,64,34,Retail,Central
CX260102401,C39412,2026-01-04 17:42:00,2026-01-05 14:42:00,Live Chat,Payments,P2P failed,Low,Closed,Resolved,72,2,7,Corporate,Central
CX260109232,C40134,2026-01-04 18:38:00,2026-01-05 04:38:00,WhatsApp,Mobile Banking,Transfer failed,Low,Closed,Resolved,48,18,16,Retail,Eastern
CX260105212,C95142,2026-01-04 18:51:00,2026-01-05 06:51:00,Branch,ATM,ATM downtime,Medium,Closed,Resolved,48,22,20,Corporate,Rift Valley
CX260108010,C46229,2026-01-04 19:04:00,2026-01-05 08:04:00,Facebook,ATM,ATM downtime,High,Closed,Resolved,36,12,19,Corporate,Western
CX260110358,C47081,2026-01-04 19:25:00,2026-01-05 07:25:00,X,Cards,Declined transaction,Medium,Closed,Resolved,24,22,23,SME,Central
CX260102869,C56627,2026-01-04 19:30:00,2026-01-06 09:30:00,X,Loans,Repayment not reflecting,Low,Closed,Resolved,96,15,31,Corporate,Rift Valley
CX260100137,C18170,2026-01-04 19:44:00,2026-01-07 07:44:00,Email,Agent Banking,Wrong posting,Medium,Closed,Unresolved,48,37,29,Corporate,Rift Valley
CX260101171,C65474,2026-01-04 19:46:00,2026-01-08 18:46:00,Live Chat,Loans,Reschedule request,Low,Open,Partially Resolved,96,2,24,Corporate,Rift Valley
CX260108781,C36549,2026-01-05 08:13:00,2026-01-09 20:13:00,Live Chat,Cards,Chargeback dispute,Low,Closed,Resolved,48,3,24,SME,Coast
CX260102859,C54956,2026-01-05 08:13:00,,Branch,Payments,P2P failed,High,Escalated,Unresolved,36,10,25,Retail,Nairobi
CX260105954,C96401,2026-01-05 08:50:00,2026-01-06 16:50:00,Email,Loans,Loan balance query,High,Closed,Resolved,60,45,50,Retail,Rift Valley
CX260101506,C73995,2026-01-05 09:13:00,,Email,Cards,Declined transaction,Low,Open,Partially Resolved,48,52,29,Retail,Western
CX260101535,C19165,2026-01-05 09:24:00,2026-01-06 13:24:00,WhatsApp,ATM,Partial dispense,Medium,Closed,Resolved,48,22,18,Corporate,Nyanza
CX260108999,C88228,2026-01-05 09:26:00,2026-01-06 11:26:00,WhatsApp,Agent Banking,Wrong posting,Medium,Closed,Resolved,48,10,18,Corporate,Western
CX260107048,C57792,2026-01-05 10:19:00,2026-01-05 17:19:00,WhatsApp,Agent Banking,Service unavailable,High,Closed,Resolved,36,3,14,Corporate,Nairobi
CX260103813,C50538,2026-01-05 10:47:00,2026-01-05 17:47:00,Live Chat,Mobile Banking,Transfer failed,Medium,Closed,Resolved,24,2,35,SME,North Eastern
CX260105629,C26894,2026-01-05 10:48:00,,Live Chat,ATM,Card retained,Medium,Escalated,Unresolved,48,3,14,SME,Rift Valley
CX260103027,C79684,2026-01-05 10:51:00,2026-01-05 13:51:00,Email,Internet Banking,Session timeout,High,Closed,Resolved,12,37,18,SME,Coast
CX260105193,C88878,2026-01-05 10:59:00,2026-01-05 19:59:00,Branch,Mobile Banking,Transfer failed,Low,Closed,Resolved,48,17,10,Corporate,North Eastern
CX260106947,C52711,2026-01-05 11:00:00,2026-01-07 07:00:00,Email,ATM,Card retained,Low,Closed,Resolved,72,45,15,SME,Western
CX260103020,C93512,2026-01-05 11:03:00,2026-01-06 10:03:00,Live Chat,Loans,Loan balance query,Low,Closed,Resolved,96,4,36,Corporate,North Eastern
CX260107409,C39271,2026-01-05 11:22:00,2026-01-06 23:22:00,Branch,Loans,Top-up query,Low,Closed,Resolved,96,25,18,Retail,Coast
CX260109212,C57741,2026-01-05 12:10:00,2026-01-06 11:10:00,Call Centre,Payments,Reversal delay,Low,Closed,Resolved,72,4,14,SME,Eastern
CX260103323,C35564,2026-01-05 14:07:00,2026-01-05 22:07:00,X,Cards,Card blocked,Low,Closed,Resolved,48,37,37,SME,Eastern
CX260101511,C78503,2026-01-05 14:24:00,2026-01-06 11:24:00,WhatsApp,Mobile Banking,Transfer failed,Low,Closed,Resolved,48,15,21,SME,Eastern
CX260106208,C58116,2026-01-05 14:59:00,2026-01-07 02:59:00,Branch,Loans,Top-up query,Low,Closed,Resolved,96,12,30,Corporate,Nyanza
CX260103046,C50306,2026-01-05 15:11:00,2026-01-06 19:11:00,Call Centre,Agent Banking,Reversal delay,High,Closed,Resolved,36,3,14,Corporate,Eastern
CX260101053,C75761,2026-01-05 15:22:00,2026-01-08 15:22:00,Live Chat,Loans,Reschedule request,Low,Closed,Resolved,96,10,25,Corporate,Eastern
CX260101622,C87604,2026-01-05 16:09:00,2026-01-06 00:09:00,Facebook,Cards,Card blocked,Low,Open,Partially Resolved,48,21,27,SME,Eastern
CX260101941,C69636,2026-01-05 16:11:00,2026-01-07 09:11:00,WhatsApp,Agent Banking,Wrong posting,High,Escalated,Unresolved,36,20,30,Retail,Coast
CX260110288,C74659,2026-01-05 16:14:00,2026-01-06 13:14:00,X,Agent Banking,Float issues,Low,Closed,Resolved,72,16,19,Corporate,Central
CX260111380,C81273,2026-01-05 16:45:00,2026-01-06 09:45:00,App,Accounts,Statement request,Low,Closed,Resolved,72,3,21,Retail,Eastern
CX260105993,C26949,2026-01-05 16:47:00,2026-01-06 13:47:00,WhatsApp,Internet Banking,Beneficiary issues,Medium,Closed,Resolved,24,18,22,Retail,Nairobi
CX260102680,C76041,2026-01-05 17:46:00,2026-01-06 09:46:00,WhatsApp,Cards,Declined transaction,Low,Closed,Unresolved,48,12,12,Retail,Rift Valley
CX260103981,C65865,2026-01-05 18:02:00,2026-01-10 16:02:00,X,Payments,Settlement delay,Low,Closed,Resolved,72,12,27,Retail,Eastern
CX260110777,C64887,2026-01-05 18:17:00,2026-01-06 07:17:00,Branch,Cards,Declined transaction,Low,Escalated,Unresolved,48,23,27,SME,Central
CX260106737,C41513,2026-01-05 18:17:00,2026-01-05 23:17:00,Email,Cards,PIN reset,Medium,Closed,Resolved,24,70,21,Corporate,Western
CX260105624,C83003,2026-01-05 18:34:00,2026-01-06 06:34:00,X,ATM,ATM downtime,Low,Closed,Resolved,72,7,8,Corporate,Central
CX260101743,C41506,2026-01-05 18:50:00,2026-01-07 16:50:00,Branch,ATM,Cash not dispensed,Medium,Open,Unresolved,48,26,19,SME,Nairobi
CX260106904,C25509,2026-01-05 19:24:00,2026-01-09 19:24:00,X,Cards,Chargeback dispute,Low,Closed,Resolved,48,3,31,Corporate,Coast
CX260101116,C14393,2026-01-05 19:25:00,2026-01-06 16:25:00,Email,Internet Banking,Login failure,Low,Closed,Resolved,48,67,40,Retail,Eastern
CX260104455,C55778,2026-01-05 19:38:00,2026-01-09 01:38:00,WhatsApp,Payments,Reversal delay,Medium,Closed,Resolved,48,6,14,Corporate,Eastern
CX260108417,C64118,2026-01-05 19:41:00,2026-01-06 02:41:00,X,Cards,Card blocked,Low,Closed,Resolved,48,19,47,Corporate,Rift Valley
CX260109085,C27861,2026-01-05 19:43:00,,App,Internet Banking,Beneficiary issues,Low,Escalated,Unresolved,48,2,16,Corporate,Western
CX260110490,C91989,2026-01-05 19:54:00,2026-01-08 18:54:00,X,ATM,Cash not dispensed,High,Closed,Resolved,36,33,23,Retail,Nairobi
CX260111779,C38760,2026-01-05 19:58:00,2026-01-06 07:58:00,Branch,Internet Banking,Token/OTP issues,Medium,Closed,Resolved,24,7,19,SME,North Eastern
CX260103938,C56415,2026-01-06 08:04:00,2026-01-07 16:04:00,Email,Accounts,Account blocked,Medium,Open,Unresolved,48,47,35,SME,Nairobi
CX260102581,C20961,2026-01-06 08:15:00,2026-01-07 17:15:00,Branch,Cards,Chargeback dispute,Medium,Closed,Resolved,24,6,52,Retail,Central
CX260111226,C49071,2026-01-06 08:31:00,2026-01-06 13:31:00,App,Mobile Banking,Login failure,Low,Escalated,Unresolved,48,4,30,Retail,Nyanza
CX260100226,C46318,2026-01-06 08:52:00,2026-01-07 07:52:00,X,Accounts,Statement request,Medium,Closed,Partially Resolved,48,22,16,SME,Coast
CX260101251,C96948,2026-01-06 08:52:00,2026-01-07 16:52:00,Email,ATM,Reversal delay,Low,Closed,Resolved,72,48,18,Corporate,Central
CX260108822,C71070,2026-01-06 09:44:00,2026-01-07 23:44:00,Live Chat,Agent Banking,Reversal delay,High,Closed,Partially Resolved,36,12,14,Corporate,Western
CX260109290,C14758,2026-01-06 10:24:00,,Call Centre,ATM,ATM downtime,Medium,Open,Unresolved,48,9,19,Retail,Western
CX260100923,C83920,2026-01-06 11:01:00,2026-01-07 22:01:00,App,Payments,Duplicate debit,Low,Closed,Resolved,72,2,19,Retail,North Eastern
CX260111951,C14607,2026-01-06 11:04:00,2026-01-06 14:04:00,Live Chat,Cards,Card blocked,Low,Closed,Resolved,48,6,36,Corporate,Western
CX260109140,C68232,2026-01-06 11:13:00,2026-01-07 14:13:00,X,Cards,Fraud alert,Low,Closed,Resolved,48,25,32,SME,Western
CX260111748,C96436,2026-01-06 11:17:00,2026-01-06 23:17:00,Email,Loans,Top-up query,Medium,Closed,Partially Resolved,72,39,23,Retail,Western
CX260109649,C28259,2026-01-06 11:19:00,2026-01-06 14:19:00,App,Mobile Banking,OTP not received,Medium,Closed,Resolved,24,3,18,SME,Nairobi
CX260107396,C27209,2026-01-06 11:21:00,2026-01-08 23:21:00,Call Centre,ATM,Cash not dispensed,Low,Closed,Resolved,72,13,24,SME,Western
CX260103707,C81837,2026-01-06 11:22:00,2026-01-06 23:22:00,Facebook,ATM,ATM downtime,Low,Closed,Partially Resolved,72,23,24,SME,Eastern
CX260102947,C27637,2026-01-06 11:33:00,2026-01-07 05:33:00,Facebook,ATM,Reversal delay,High,Closed,Resolved,36,30,14,Corporate,Rift Valley
CX260103573,C75178,2026-01-06 11:34:00,2026-01-07 10:34:00,Branch,Internet Banking,Beneficiary issues,Low,Closed,Resolved,48,14,57,Retail,Coast
CX260109670,C66719,2026-01-06 12:04:00,2026-01-09 05:04:00,Live Chat,Loans,Interest dispute,Low,Closed,Unresolved,96,2,26,SME,Coast
CX260100974,C46127,2026-01-06 12:22:00,,Branch,Internet Banking,Token/OTP issues,High,Open,Unresolved,12,26,23,SME,Nyanza
CX260106591,C47209,2026-01-06 12:25:00,,Live Chat,Internet Banking,Login failure,Low,Open,Unresolved,48,4,31,SME,Nairobi
CX260110955,C17203,2026-01-06 12:41:00,2026-01-09 06:41:00,Branch,Accounts,KYC update,Low,Closed,Partially Resolved,72,3,22,Corporate,Western
CX260103720,C66364,2026-01-06 12:45:00,2026-01-07 04:45:00,WhatsApp,Payments,P2P failed,Medium,Closed,Resolved,48,9,26,SME,Eastern
CX260103304,C17338,2026-01-06 12:48:00,2026-01-08 00:48:00,Email,Loans,Repayment not reflecting,Low,Closed,Resolved,96,84,40,Retail,Coast
CX260102419,C78654,2026-01-06 13:05:00,2026-01-10 02:05:00,Branch,Accounts,Charges dispute,Low,Closed,Resolved,72,6,15,SME,Rift Valley
CX260109964,C20822,2026-01-06 13:05:00,2026-01-06 16:05:00,Facebook,Mobile Banking,OTP not received,Low,Closed,Resolved,48,37,13,Corporate,Nairobi
CX260106481,C11944,2026-01-06 13:17:00,2026-01-10 09:17:00,Call Centre,Loans,Interest dispute,Medium,Closed,Resolved,72,9,21,Retail,Coast
CX260103666,C32212,2026-01-06 13:18:00,2026-01-07 04:18:00,Branch,Cards,Declined transaction,Medium,Closed,Resolved,24,21,14,Corporate,Central
CX260101019,C93440,2026-01-06 13:31:00,2026-01-07 14:31:00,Facebook,Payments,Merchant payment failed,Medium,Closed,Resolved,48,15,34,Corporate,Coast
CX260104389,C64566,2026-01-06 13:52:00,2026-01-08 16:52:00,Branch,Payments,Reversal delay,Medium,Closed,Resolved,48,18,17,Corporate,Western
CX260106363,C49152,2026-01-06 13:55:00,2026-01-07 03:55:00,X,Loans,Top-up query,High,Closed,Resolved,60,11,21,Corporate,Western
CX260105335,C37029,2026-01-06 13:56:00,2026-01-09 16:56:00,Email,Accounts,Charges dispute,Low,Closed,Partially Resolved,72,71,19,Retail,Nairobi
CX260107256,C73346,2026-01-06 14:15:00,2026-01-09 22:15:00,Call Centre,Agent Banking,Wrong posting,Low,Closed,Resolved,72,6,18,SME,Nyanza
CX260102927,C36595,2026-01-06 14:36:00,,Facebook,Agent Banking,Service unavailable,Low,Open,Partially Resolved,72,16,37,Corporate,Nyanza
CX260106155,C59554,2026-01-06 14:49:00,2026-01-06 23:49:00,Live Chat,Cards,PIN reset,Low,Closed,Resolved,48,2,20,Corporate,North Eastern
CX260100172,C79734,2026-01-06 14:54:00,2026-01-07 10:54:00,App,Accounts,Account blocked,Medium,Closed,Resolved,48,2,22,Corporate,North Eastern
CX260110411,C54809,2026-01-06 15:40:00,2026-01-07 06:40:00,Facebook,Agent Banking,Cash-out failed,Medium,Closed,Resolved,48,19,15,Retail,Central
CX260104672,C76082,2026-01-06 15:49:00,2026-01-06 23:49:00,Email,Payments,P2P failed,High,Open,Unresolved,36,55,18,SME,Nairobi
CX260101864,C39479,2026-01-06 16:02:00,,Call Centre,ATM,Card retained,Medium,Open,Unresolved,48,10,29,Corporate,Western
CX260110535,C93271,2026-01-06 16:23:00,2026-01-06 22:23:00,App,Mobile Banking,OTP not received,Low,Closed,Resolved,48,4,23,SME,Nyanza
CX260100868,C88542,2026-01-06 16:27:00,,Call Centre,Loans,Repayment not reflecting,Medium,Open,Unresolved,72,11,15,Retail,North Eastern
CX260102005,C38853,2026-01-06 16:47:00,2026-01-07 05:47:00,Email,Internet Banking,Beneficiary issues,Medium,Closed,Resolved,24,57,34,Corporate,Central
CX260106782,C79616,2026-01-06 17:07:00,2026-01-06 23:07:00,Email,Cards,Declined transaction,Low,Closed,Resolved,48,56,17,Corporate,North Eastern
CX260109900,C69544,2026-01-06 17:20:00,2026-01-07 02:20:00,X,Loans,Top-up query,Medium,Closed,Resolved,72,13,17,SME,Central
CX260103187,C99550,2026-01-06 17:20:00,2026-01-09 05:20:00,Branch,Agent Banking,Float issues,Medium,Closed,Unresolved,48,29,23,Retail,Nyanza
CX260103819,C73722,2026-01-06 17:30:00,2026-01-08 06:30:00,Call Centre,Payments,Settlement delay,Medium,Closed,Resolved,48,13,11,SME,Nyanza
CX260101229,C58670,2026-01-06 17:31:00,2026-01-07 11:31:00,Branch,ATM,ATM downtime,Low,Open,Unresolved,72,11,21,Retail,Nairobi
CX260107250,C55970,2026-01-06 17:45:00,2026-01-07 21:45:00,Call Centre,Agent Banking,Cash-out failed,Low,Closed,Resolved,72,10,22,Retail,Central
CX260111943,C99107,2026-01-06 17:53:00,,WhatsApp,Accounts,Balance discrepancy,Medium,Escalated,Unresolved,48,5,10,Corporate,Coast
CX260102330,C72413,2026-01-06 18:37:00,2026-01-06 22:37:00,App,Internet Banking,Login failure,Low,Closed,Resolved,48,2,20,SME,Central
CX260105655,C67121,2026-01-06 18:37:00,,Email,Internet Banking,Beneficiary issues,Low,Escalated,Unresolved,48,42,22,SME,Central
CX260110633,C75587,2026-01-06 18:54:00,2026-01-07 08:54:00,App,Cards,Declined transaction,Low,Closed,Resolved,48,11,19,Corporate,Nairobi
CX260107897,C92692,2026-01-06 19:10:00,,Live Chat,Loans,Interest dispute,Low,Escalated,Unresolved,96,7,9,Retail,Central
CX260101800,C10986,2026-01-06 19:31:00,2026-01-12 16:31:00,Branch,ATM,Cash not dispensed,Medium,Closed,Resolved,48,17,30,SME,Nyanza
CX260106559,C24599,2026-01-06 19:38:00,2026-01-09 06:38:00,Email,ATM,Cash not dispensed,Medium,Closed,Resolved,48,32,14,Retail,Nairobi
CX260110075,C50082,2026-01-06 19:53:00,2026-01-06 22:53:00,Email,Cards,PIN reset,Medium,Closed,Resolved,24,73,18,SME,Nyanza
CX260101089,C81335,2026-01-07 08:15:00,2026-01-07 22:15:00,WhatsApp,Internet Banking,Beneficiary issues,Low,Closed,Resolved,48,10,30,Corporate,North Eastern
CX260110789,C19870,2026-01-07 08:19:00,2026-01-07 15:19:00,App,Cards,PIN reset,Medium,Closed,Resolved,24,2,14,Corporate,North Eastern
CX260108007,C74605,2026-01-07 08:40:00,2026-01-10 03:40:00,Facebook,ATM,Partial dispense,Low,Closed,Resolved,72,21,10,SME,Coast
CX260111710,C34055,2026-01-07 08:48:00,2026-01-07 20:48:00,WhatsApp,Loans,Loan balance query,Low,Closed,Resolved,96,16,25,SME,Coast
CX260106197,C26657,2026-01-07 08:51:00,2026-01-08 15:51:00,Call Centre,Loans,Top-up query,High,Closed,Resolved,60,8,18,SME,Rift Valley
CX260106750,C39984,2026-01-07 08:54:00,2026-01-10 10:54:00,App,Cards,Chargeback dispute,Low,Closed,Unresolved,48,2,21,SME,North Eastern
CX260107814,C13155,2026-01-07 08:58:00,2026-01-08 08:58:00,Call Centre,Cards,Fraud alert,Low,Closed,Resolved,48,7,11,SME,Western
CX260106373,C62424,2026-01-07 09:25:00,,Facebook,Loans,Interest dispute,Medium,Open,Partially Resolved,72,23,14,Retail,Nairobi
CX260107744,C29264,2026-01-07 09:31:00,2026-01-07 21:31:00,Live Chat,Agent Banking,Cash-out failed,Medium,Closed,Resolved,48,4,20,Retail,Nyanza
CX260105648,C29071,2026-01-07 10:04:00,2026-01-08 18:04:00,Live Chat,Loans,Repayment not reflecting,Medium,Closed,Resolved,72,11,19,Corporate,North Eastern
CX260101658,C96991,2026-01-07 10:48:00,2026-01-08 00:48:00,Call Centre,ATM,ATM downtime,Low,Closed,Resolved,72,7,12,Corporate,Nyanza
CX260110671,C81770,2026-01-07 10:54:00,2026-01-09 22:54:00,Facebook,Payments,Reversal delay,Low,Closed,Resolved,72,10,25,Retail,Rift Valley
CX260105957,C15771,2026-01-07 11:05:00,2026-01-11 04:05:00,Facebook,Accounts,Balance discrepancy,Low,Closed,Resolved,72,9,21,Corporate,Coast
CX260102417,C58740,2026-01-07 11:18:00,2026-01-08 22:18:00,Email,Agent Banking,Float issues,High,Closed,Resolved,36,51,25,Retail,Western
CX260102127,C81373,2026-01-07 11:18:00,,X,Agent Banking,Service unavailable,Low,Escalated,Unresolved,72,22,30,Retail,Nairobi
CX260109368,C30185,2026-01-07 11:19:00,2026-01-07 16:19:00,X,Agent Banking,Service unavailable,Low,Closed,Resolved,72,16,15,Corporate,Western
CX260108151,C85534,2026-01-07 11:33:00,2026-01-08 11:33:00,Facebook,Mobile Banking,Login failure,Low,Closed,Resolved,48,14,20,Retail,Nairobi
CX260105754,C84618,2026-01-07 12:50:00,2026-01-08 00:50:00,Call Centre,Agent Banking,Wrong posting,Medium,Escalated,Unresolved,48,6,31,SME,Eastern
CX260110000,C72047,2026-01-07 12:56:00,2026-01-10 14:56:00,Call Centre,Accounts,Account blocked,Low,Closed,Resolved,72,3,17,SME,Nyanza
CX260106562,C32242,2026-01-07 13:06:00,2026-01-10 18:06:00,Live Chat,Accounts,Charges dispute,Medium,Closed,Resolved,48,7,22,Retail,Coast
CX260102814,C87950,2026-01-07 13:06:00,,Facebook,Agent Banking,Wrong posting,Low,Open,Partially Resolved,72,31,23,Retail,North Eastern
CX260110865,C30718,2026-01-07 13:09:00,2026-01-07 17:09:00,X,Mobile Banking,OTP not received,High,Closed,Resolved,12,8,31,SME,Coast
CX260110932,C33929,2026-01-07 13:16:00,2026-01-08 05:16:00,App,Accounts,Statement request,Low,Closed,Resolved,72,2,23,Retail,Eastern
CX260103959,C62465,2026-01-07 13:19:00,2026-01-08 18:19:00,Call Centre,Agent Banking,Reversal delay,Medium,Closed,Resolved,48,2,10,SME,Nairobi
CX260103851,C93489,2026-01-07 13:47:00,2026-01-09 16:47:00,Live Chat,Payments,Settlement delay,Low,Closed,Resolved,72,5,32,SME,Coast
CX260106686,C19022,2026-01-07 13:48:00,,WhatsApp,Internet Banking,Login failure,High,Escalated,Unresolved,12,13,20,Corporate,North Eastern
